,time,src,dst,len,role
341,3.039893865585327,52.166.239.97,192.168.67.64,60,0
342,3.039893865585327,52.166.239.97,192.168.67.64,103,0
343,3.0528688430786133,192.168.67.64,52.166.239.97,49,1
344,3.061413049697876,52.166.239.97,192.168.67.64,104,0
345,3.0637550354003906,192.168.67.64,52.166.239.97,96,1
346,3.0746359825134277,192.168.67.64,52.166.239.97,49,1
347,3.0921149253845215,52.166.239.97,192.168.67.64,60,0
348,3.0921549797058105,52.166.239.97,192.168.67.64,496,0
349,3.106822967529297,52.166.239.97,192.168.67.64,60,0
350,3.106822967529297,52.166.239.97,192.168.67.64,133,0
351,3.1072499752044678,192.168.67.64,52.166.239.97,52,1
352,3.1181230545043945,192.168.67.64,52.166.239.97,272,1
353,3.129272937774658,52.166.239.97,192.168.67.64,60,0
354,3.129272937774658,52.166.239.97,192.168.67.64,377,0
355,3.1398890018463135,192.168.67.64,52.166.239.97,49,1
356,3.151744842529297,52.166.239.97,192.168.67.64,155,0
357,3.172502040863037,192.168.67.64,52.166.239.97,49,1
358,3.173156976699829,52.166.239.97,192.168.67.64,196,0
359,3.183403968811035,192.168.67.64,52.166.239.97,49,1
360,3.196370840072632,52.166.239.97,192.168.67.64,60,0
361,3.1964519023895264,52.166.239.97,192.168.67.64,739,0
362,3.215634822845459,52.166.239.97,192.168.67.64,60,0
363,3.215634822845459,52.166.239.97,192.168.67.64,103,0
364,3.216038942337036,192.168.67.64,52.166.239.97,52,1
365,3.2160840034484863,192.168.67.64,52.166.239.97,96,1
366,3.2360968589782715,52.166.239.97,192.168.67.64,60,0
367,3.2360968589782715,52.166.239.97,192.168.67.64,131,0
368,3.2486300468444824,192.168.67.64,52.166.239.97,49,1
369,3.2486648559570312,192.168.67.64,52.166.239.97,218,1
370,3.258746862411499,52.166.239.97,192.168.67.64,499,0
371,3.2595248222351074,192.168.67.64,52.166.239.97,96,1
372,3.270382881164551,192.168.67.64,52.166.239.97,49,1
373,3.3019089698791504,52.166.239.97,192.168.67.64,574,0
374,3.302168846130371,192.168.67.64,52.166.239.97,49,1
375,3.3130550384521484,192.168.67.64,52.166.239.97,49,1
376,3.313096046447754,192.168.67.64,52.166.239.97,96,1
377,3.320164918899536,52.166.239.97,192.168.67.64,104,0
378,3.3347890377044678,192.168.67.64,52.166.239.97,49,1
379,3.3417139053344727,52.166.239.97,192.168.67.64,60,0
380,3.3417139053344727,52.166.239.97,192.168.67.64,107,0
381,3.356541872024536,192.168.67.64,52.166.239.97,49,1
382,3.364405870437622,52.166.239.97,192.168.67.64,565,0
383,3.3674349784851074,192.168.67.64,52.166.239.97,95,1
384,3.378283977508545,192.168.67.64,52.166.239.97,49,1
385,3.378316879272461,192.168.67.64,52.166.239.97,222,1
386,3.4046499729156494,52.166.239.97,192.168.67.64,486,0
387,3.410928964614868,192.168.67.64,52.166.239.97,95,1
388,3.4217939376831055,192.168.67.64,52.166.239.97,49,1
389,3.444272041320801,52.166.239.97,192.168.67.64,60,0
390,3.4443299770355225,52.166.239.97,192.168.67.64,585,0
391,3.454432964324951,192.168.67.64,52.166.239.97,49,1
392,3.4612908363342285,52.166.239.97,192.168.67.64,60,0
393,3.4612908363342285,52.166.239.97,192.168.67.64,104,0
394,3.4653139114379883,192.168.67.64,52.166.239.97,96,1
395,3.476174831390381,192.168.67.64,52.166.239.97,49,1
396,3.4794058799743652,52.166.239.97,192.168.67.64,60,0
397,3.4794058799743652,52.166.239.97,192.168.67.64,101,0
398,3.487064838409424,192.168.67.64,52.166.239.97,218,1
399,3.4979209899902344,192.168.67.64,52.166.239.97,49,1
400,3.5011138916015625,52.166.239.97,192.168.67.64,530,0
401,3.5080318450927734,52.166.239.97,192.168.67.64,104,0
402,3.5087969303131104,192.168.67.64,52.166.239.97,96,1
403,3.519680976867676,192.168.67.64,52.166.239.97,52,1
404,3.520462989807129,52.166.239.97,192.168.67.64,104,0
405,3.5305559635162354,192.168.67.64,52.166.239.97,49,1
406,3.5431079864501953,52.166.239.97,192.168.67.64,60,0
407,3.54316782951355,52.166.239.97,192.168.67.64,472,0
408,3.5612668991088867,52.166.239.97,192.168.67.64,101,0
409,3.563184976577759,192.168.67.64,52.166.239.97,52,1
410,3.563217878341675,192.168.67.64,52.166.239.97,95,1
411,3.5740489959716797,192.168.67.64,52.166.239.97,96,1
412,3.5826289653778076,52.166.239.97,192.168.67.64,60,0
413,3.5826289653778076,52.166.239.97,192.168.67.64,171,0
414,3.5958030223846436,192.168.67.64,52.166.239.97,49,1
415,3.6045289039611816,52.166.239.97,192.168.67.64,516,0
416,3.6045289039611816,52.166.239.97,192.168.67.64,60,0
417,3.617550849914551,192.168.67.64,52.166.239.97,49,1
418,3.6175858974456787,192.168.67.64,52.166.239.97,272,1
419,3.624889850616455,52.166.239.97,192.168.67.64,60,0
420,3.624889850616455,52.166.239.97,192.168.67.64,103,0
421,3.6393020153045654,192.168.67.64,52.166.239.97,49,1
422,3.6464929580688477,52.166.239.97,192.168.67.64,610,0
423,3.6610629558563232,192.168.67.64,52.166.239.97,49,1
424,3.6611008644104004,192.168.67.64,52.166.239.97,134,1
425,3.6656270027160645,52.166.239.97,192.168.67.64,103,0
426,3.682806968688965,192.168.67.64,52.166.239.97,49,1
427,3.687988042831421,52.166.239.97,192.168.67.64,60,0
428,3.7130959033966064,52.166.239.97,192.168.67.64,60,0
429,3.7131569385528564,52.166.239.97,192.168.67.64,596,0
430,3.715440034866333,192.168.67.64,52.166.239.97,102,1
431,3.726304054260254,192.168.67.64,52.166.239.97,49,1
432,3.7298288345336914,52.166.239.97,192.168.67.64,60,0
433,3.7516539096832275,52.166.239.97,192.168.67.64,560,0
434,3.7698099613189697,192.168.67.64,52.166.239.97,49,1
435,3.7698450088500977,192.168.67.64,52.166.239.97,133,1
436,3.7726800441741943,52.166.239.97,192.168.67.64,129,0
437,3.7915568351745605,192.168.67.64,52.166.239.97,49,1
438,3.79328989982605,52.166.239.97,192.168.67.64,60,0
439,3.79328989982605,52.166.239.97,192.168.67.64,337,0
440,3.8133299350738525,192.168.67.64,52.166.239.97,49,1
441,3.8133749961853027,192.168.67.64,52.166.239.97,96,1
442,3.815748929977417,52.166.239.97,192.168.67.64,222,0
443,3.835059881210327,192.168.67.64,52.166.239.97,49,1
444,3.836796998977661,52.166.239.97,192.168.67.64,60,0
445,3.836796998977661,52.166.239.97,192.168.67.64,209,0
446,3.8568129539489746,192.168.67.64,52.166.239.97,49,1
447,3.8584659099578857,52.166.239.97,192.168.67.64,100,0
448,3.8671979904174805,192.168.67.64,52.166.239.97,116,1
449,3.878048896789551,192.168.67.64,52.166.239.97,49,1
450,3.8843300342559814,52.166.239.97,192.168.67.64,60,0
451,3.884373903274536,52.166.239.97,192.168.67.64,493,0
452,3.8998069763183594,192.168.67.64,52.166.239.97,49,1
453,3.903082847595215,52.166.239.97,192.168.67.64,101,0
