,time,src,dst,seq,ack,len,payload,role
374,7.248690843582153,124.132.136.201,192.168.67.64,19446,197,309,"b""\x97\x97\x8ar}B\x84!\x88\xb8\xc4\xe8o\xe8\x86\x0c\xf2,\x8dT/dz\x97\xad\x0e\x99;m\x1a|\xa1]\xff\x9d \x97o\xd2\xf2\x02\xbb\xa8k\xed\x86\x94~d\xd6\x00\x8c\xc0Q\xd27\xd5\x8f\t?\xc9?\xcf\x9cUKHB\xdf2\xb7\xdf\xd1x5\xf8uVh\xe43\x849AE6\x04\x8b\xe3\xa4\x10\xf0\xed\xc6z7_\x02\xcek>\x16\xbd\xb1\x88\xc0s\x83\xa8#A7\xae\x0ei\xe1\x8e\xd1\x9a\xf9n\x0c\xf7\xf9@j[\xd5\xe3\x8e\xb9\x99j\x14\x97?\x9f9\xf9\x92\x17M\xec\xf3u\x1e\xa6\xd8\xe7\xa6/\\\xc8\x8b6Y\x86[\xee\xe7\xf6@\xe4\xcf\xaa\xaa\xab\xb3\xb4\xbb.~-\xeb\xe9\x8f\xadC\xae\xa8cR\xc7\xf1\xdf\xfa\xd6\xa6*\x16\xf0!\xb3m\xbd=\xbc\xe1\xa4b\xa8#iP0\t\xdd\xfe\x11l\xf9k\xfe\xe67$\xef\xf26\xc4\xd5\xb9\xdas\xe2]\xb8\xa9\xaax\xd7\\\x0fg\x1d\x86s!\xfe\xc9\x99\xd9W\x9f\xa0\xcd|\xf2\x1c\xafH\x81B\xfc\xc3V\x83\x98\xad\x95>\xed/\xee\nU*$\x0c\xfe\xbe\xf8I\xdbU\xa3_sA\xad\xb2'\xd9\x1e\xb6\x99\xee\xae\x04\x06\xe8\xb4;I\xd0\xac\x88\xc0\xack\xfc\x1f\x15y$\x87m\xbf)""",0
375,7.248733997344971,192.168.67.64,124.132.136.201,197,19755,0,,1
376,7.251378059387207,124.132.136.201,192.168.67.64,19755,197,135,b'h\x0c\xe5\x84\x11\xae\xf9^\xe1\xa3\xb5\x1ei[\xadYq\xe2\xf4z\xc5i\x91\xcb\x94\xd2\x8b\x1f\x07\xcc\xd3\x16\xf1\x9e\x03B\xd8\xb1\xa5\xfe\x12B\xb6\xbd\xdd-\xedy\xf7\xf5\x92\xde\xcb\xf4\xb5\xc7\x04\x1c\xd7\xf7\x18&3\x06\xa1\xf3\xad*\xa9\xbb\xcb\x18\xd8\xbb\xf4\xbc\xe4\xf9>\x9fW\xa7Pp\xd2]\x9d\xd7#T)2V\xd0j\xbb\xcdo~x\x88w\xdeZ\xc3\xd1U\x86\x94}\x86`\xfbH^\xb2\x9fwH\xfb\x00\xba\xa8x\xc1(\xa8I\x8dDB\xd5A3\xec',0
377,7.291808843612671,192.168.67.64,124.132.136.201,197,19890,0,,1
378,7.299268007278442,124.132.136.201,192.168.67.64,19890,197,169,"b'\x84\xda8\xdf\x0b\x93\x0c\x11\xbf\xae\x15\xb6\x85\xb6\xfde\x0cXx\xe4\x8evH\x18\x84\x9f[\xcf\x96\x82\x9f\xe3\x895\xef\x87h\x12s\x05\x80\xff \xf0w$knY\x9bq\xef\xc1\x18\xcc?\x95\xe9\x84\xb8\xc2\xc2\x82\x96\x91\xa4\x86\xb4\x99\x8e\x81\x94\xdaN\xab\x030\x95\x03wS{4U \x97q\x87\xf3\x93Cw\x8c\xf0\x07\xc8.v\xe4\xe4\xcd\xa8\x03\x86!\xa2\xe4}2\x91\xbb\x11\xc8""\x1a\x11\xbe\x95\x13\xd8Z\x8b\x19\x8f\xddF\t\x90\xc2\xb4\x0c\xbe\xf9\x08\x8c\x8a\xaa\x0b\x0c\xf3,\xca\x85\xf8\x1f\x15)\x07\xb5!/0g\xd5\xad+\xd3\xca\x7fkq\xc3\x1b\x90R\x19\xb62\xd0'",0
379,7.339321851730347,192.168.67.64,124.132.136.201,197,20059,0,,1
380,7.350919008255005,124.132.136.201,192.168.67.64,20059,197,60,"b""\x81\x82\xf06'\xde\xd2-\x96\xffd\x9eL\x00S\xe1re\x1b\xe0\xa7\xf6x\xc5\x82\xfe\xeb\xbf\x07\xa9\xd0\x9a\xd6\x02R\xdb`@\x04@\x1cL\xb6\xbb@<\xe2\x87\xa5\xae\xbbi\x89\xe2w\xf4:\xd4U^""",0
381,7.390830039978027,192.168.67.64,124.132.136.201,197,20119,0,,1
382,7.3993659019470215,124.132.136.201,192.168.67.64,20119,197,99,b'\x01?\xe4\xf2J\x82~\r9y\xa2\xfa\xcd!\xef\xf6%\xbe\n\x81*\x13M\x10\x18\xec\xddd*\xd1\x14^\xec\x90\xc1\xf5\xbb\x81J\x05\x19~\xfc\x153\xdd\xb2\x15\xdbLi\xd5CI\xc5K\xeeh\xfb\xb3\xd8W\xff\x0c+a\x91\x1e\x03\x9d\xa8\x04\xea\x92\x18?\xd4\xbb\to\xb3/\xe2A\x1b3Y\xac3\x07ju3\xaa\xcf\xee\x14*\xaa',0
383,7.440340995788574,192.168.67.64,124.132.136.201,197,20218,0,,1
