,time,src,dst,len,role
747,3.639502,183.47.97.149,192.168.65.174,73,0
748,3.649094,183.47.97.149,192.168.65.174,217,0
749,3.649328,192.168.65.174,183.47.97.149,70,1
750,3.649395,192.168.65.174,183.47.97.149,97,1
751,3.655471,183.47.97.149,192.168.65.174,73,0
752,3.664685,183.47.97.149,192.168.65.174,196,0
753,3.664968,192.168.65.174,183.47.97.149,158,1
754,3.673328,183.47.97.149,192.168.65.174,73,0
755,3.683430,183.47.97.149,192.168.65.174,299,0
756,3.683671,192.168.65.174,183.47.97.149,70,1
757,3.683736,192.168.65.174,183.47.97.149,131,1
758,3.689553,183.47.97.149,192.168.65.174,73,0
759,3.699420,183.47.97.149,192.168.65.174,493,0
760,3.699769,192.168.65.174,183.47.97.149,150,1
761,3.707399,183.47.97.149,192.168.65.174,73,0
762,3.715097,183.47.97.149,192.168.65.174,196,0
763,3.715352,192.168.65.174,183.47.97.149,70,1
764,3.715423,192.168.65.174,183.47.97.149,158,1
765,3.724459,183.47.97.149,192.168.65.174,73,0
766,3.730737,183.47.97.149,192.168.65.174,196,0
767,3.730989,192.168.65.174,183.47.97.149,206,1
768,3.740233,183.47.97.149,192.168.65.174,73,0
769,3.749413,183.47.97.149,192.168.65.174,299,0
770,3.749690,192.168.65.174,183.47.97.149,70,1
771,3.749753,192.168.65.174,183.47.97.149,131,1
772,3.755555,183.47.97.149,192.168.65.174,73,0
773,3.765112,183.47.97.149,192.168.65.174,408,0
774,3.765396,192.168.65.174,183.47.97.149,150,1
775,3.774667,183.47.97.149,192.168.65.174,73,0
776,3.780683,183.47.97.149,192.168.65.174,196,0
777,3.780921,192.168.65.174,183.47.97.149,70,1
778,3.780985,192.168.65.174,183.47.97.149,158,1
779,3.789272,183.47.97.149,192.168.65.174,73,0
780,3.799465,183.47.97.149,192.168.65.174,239,0
781,3.799727,192.168.65.174,183.47.97.149,131,1
782,3.805635,183.47.97.149,192.168.65.174,73,0
783,3.814981,183.47.97.149,192.168.65.174,174,0
784,3.815349,192.168.65.174,183.47.97.149,70,1
785,3.815432,192.168.65.174,183.47.97.149,110,1
786,3.824430,183.47.97.149,192.168.65.174,73,0
787,3.834319,183.47.97.149,192.168.65.174,517,0
788,3.834568,192.168.65.174,183.47.97.149,248,1
789,3.840659,183.47.97.149,192.168.65.174,73,0
790,3.849924,183.47.97.149,192.168.65.174,174,0
791,3.850150,192.168.65.174,183.47.97.149,70,1
792,3.850218,192.168.65.174,183.47.97.149,120,1
793,3.858279,183.47.97.149,192.168.65.174,73,0
794,3.858491,192.168.65.174,183.47.97.149,99,1
795,3.865632,183.47.97.149,192.168.65.174,195,0
796,3.873659,183.47.97.149,192.168.65.174,76,0
797,3.883302,183.47.97.149,192.168.65.174,174,0
798,3.883522,192.168.65.174,183.47.97.149,70,1
