,time,src,dst,len,role
247,0.241718,183.47.97.149,192.168.65.174,1330,Role.SERVER
248,0.242315,183.47.97.149,192.168.65.174,1330,Role.SERVER
249,0.242457,183.47.97.149,192.168.65.174,1330,Role.SERVER
250,0.242586,183.47.97.149,192.168.65.174,1330,Role.SERVER
251,0.242718,183.47.97.149,192.168.65.174,1330,Role.SERVER
252,0.242834,183.47.97.149,192.168.65.174,1330,Role.SERVER
253,0.243073,183.47.97.149,192.168.65.174,1330,Role.SERVER
254,0.243220,183.47.97.149,192.168.65.174,1330,Role.SERVER
255,0.243340,183.47.97.149,192.168.65.174,1330,Role.SERVER
256,0.243510,183.47.97.149,192.168.65.174,1330,Role.SERVER
257,0.243589,183.47.97.149,192.168.65.174,1330,Role.SERVER
258,0.243836,183.47.97.149,192.168.65.174,1330,Role.SERVER
259,0.243963,183.47.97.149,192.168.65.174,1330,Role.SERVER
260,0.244095,183.47.97.149,192.168.65.174,1330,Role.SERVER
261,0.244226,183.47.97.149,192.168.65.174,1330,Role.SERVER
262,0.244343,183.47.97.149,192.168.65.174,1330,Role.SERVER
263,0.244574,183.47.97.149,192.168.65.174,1330,Role.SERVER
264,0.244706,183.47.97.149,192.168.65.174,1330,Role.SERVER
265,0.244844,183.47.97.149,192.168.65.174,1330,Role.SERVER
266,0.244972,183.47.97.149,192.168.65.174,1330,Role.SERVER
267,0.245092,183.47.97.149,192.168.65.174,1330,Role.SERVER
268,0.245337,183.47.97.149,192.168.65.174,1330,Role.SERVER
269,0.245467,183.47.97.149,192.168.65.174,1330,Role.SERVER
270,0.245596,183.47.97.149,192.168.65.174,1330,Role.SERVER
271,0.245715,183.47.97.149,192.168.65.174,1330,Role.SERVER
272,0.245829,183.47.97.149,192.168.65.174,1197,Role.SERVER
273,0.245942,192.168.65.174,183.47.97.149,28,Role.CLIENT
274,0.246073,183.47.97.149,192.168.65.174,1330,Role.SERVER
275,0.246205,183.47.97.149,192.168.65.174,1330,Role.SERVER
276,0.246346,183.47.97.149,192.168.65.174,1330,Role.SERVER
277,0.246484,183.47.97.149,192.168.65.174,1330,Role.SERVER
278,0.246594,183.47.97.149,192.168.65.174,1330,Role.SERVER
279,0.246832,183.47.97.149,192.168.65.174,1330,Role.SERVER
280,0.246965,183.47.97.149,192.168.65.174,1330,Role.SERVER
281,0.247097,183.47.97.149,192.168.65.174,1330,Role.SERVER
282,0.247226,183.47.97.149,192.168.65.174,1330,Role.SERVER
283,0.247344,183.47.97.149,192.168.65.174,1330,Role.SERVER
284,0.247586,183.47.97.149,192.168.65.174,1330,Role.SERVER
285,0.247717,183.47.97.149,192.168.65.174,1330,Role.SERVER
286,0.247854,183.47.97.149,192.168.65.174,1330,Role.SERVER
287,0.247986,183.47.97.149,192.168.65.174,1330,Role.SERVER
288,0.248104,183.47.97.149,192.168.65.174,1330,Role.SERVER
289,0.248362,183.47.97.149,192.168.65.174,1330,Role.SERVER
290,0.248496,183.47.97.149,192.168.65.174,1330,Role.SERVER
291,0.248630,183.47.97.149,192.168.65.174,1330,Role.SERVER
292,0.248746,183.47.97.149,192.168.65.174,1330,Role.SERVER
293,0.248986,183.47.97.149,192.168.65.174,1330,Role.SERVER
294,0.249119,183.47.97.149,192.168.65.174,1330,Role.SERVER
295,0.249252,183.47.97.149,192.168.65.174,1330,Role.SERVER
296,0.249383,183.47.97.149,192.168.65.174,1330,Role.SERVER
297,0.249501,183.47.97.149,192.168.65.174,1330,Role.SERVER
298,0.249741,183.47.97.149,192.168.65.174,1330,Role.SERVER
299,0.249873,183.47.97.149,192.168.65.174,1330,Role.SERVER
300,0.250006,183.47.97.149,192.168.65.174,1330,Role.SERVER
301,0.250139,183.47.97.149,192.168.65.174,1330,Role.SERVER
302,0.250254,183.47.97.149,192.168.65.174,1330,Role.SERVER
303,0.251558,183.47.97.149,192.168.65.174,1330,Role.SERVER
304,0.251701,183.47.97.149,192.168.65.174,1330,Role.SERVER
305,0.251820,183.47.97.149,192.168.65.174,1330,Role.SERVER
306,0.251844,183.47.97.149,192.168.65.174,304,Role.SERVER
307,0.251979,183.47.97.149,192.168.65.174,1330,Role.SERVER
308,0.252042,192.168.65.174,183.47.97.149,28,Role.CLIENT
309,0.252296,183.47.97.149,192.168.65.174,1330,Role.SERVER
310,0.252423,183.47.97.149,192.168.65.174,1330,Role.SERVER
311,0.252556,183.47.97.149,192.168.65.174,1330,Role.SERVER
312,0.252684,183.47.97.149,192.168.65.174,1330,Role.SERVER
313,0.252808,183.47.97.149,192.168.65.174,1330,Role.SERVER
314,0.253043,183.47.97.149,192.168.65.174,1330,Role.SERVER
315,0.253173,183.47.97.149,192.168.65.174,1330,Role.SERVER
316,0.253306,183.47.97.149,192.168.65.174,1330,Role.SERVER
317,0.253439,183.47.97.149,192.168.65.174,1330,Role.SERVER
318,0.253553,183.47.97.149,192.168.65.174,1330,Role.SERVER
319,0.253793,183.47.97.149,192.168.65.174,1330,Role.SERVER
320,0.253925,183.47.97.149,192.168.65.174,1330,Role.SERVER
321,0.254057,183.47.97.149,192.168.65.174,1330,Role.SERVER
